,logFC,logCPM,PValue,FDR
CCND2,-1.263913428,4.665784352,6.40E-08,8.78E-07
TRBV4-1,-3.38518073,-0.657524661,6.58E-08,9.01E-07
IGLV3-21,-3.281963315,2.97031387,6.62E-08,9.04E-07
THOC6,-1.342737755,2.568042382,6.72E-08,9.18E-07
TCTN3,-1.415974266,1.974912249,6.96E-08,9.47E-07
PPIH,-1.422952024,2.65800817,6.98E-08,9.48E-07
KARS1,-1.041024904,5.066576009,7.06E-08,9.56E-07
LOC102724999,-3.00056722,-0.840512254,7.21E-08,9.74E-07
DANCR,-1.7012943,1.995997586,7.21E-08,9.74E-07
AGRN,-3.304991205,2.920620635,7.22E-08,9.74E-07
MRPL48,-1.728938077,1.308233557,7.22E-08,9.74E-07
TMEM204,-2.143348033,3.122375368,7.33E-08,9.88E-07
EPHX2,-1.777209092,1.729953983,7.34E-08,9.88E-07
IGLV3-1,-4.190521127,2.184930746,7.44E-08,9.99E-07
RUNX3,-1.399412569,5.735591511,7.46E-08,1.00E-06
TRIM28,-0.97856044,5.865028327,7.81E-08,1.04E-06
C11orf24,-1.105323461,2.95124306,7.90E-08,1.06E-06
PTGES2,-1.210047787,3.464038124,7.99E-08,1.07E-06
CCL2,-6.608802367,-0.21748015,8.08E-08,1.08E-06
FBXO31,-1.276361786,2.858719113,8.10E-08,1.08E-06
JUND,-1.097094657,6.235465044,8.13E-08,1.08E-06
SLAMF6,-1.519551958,4.402244874,8.18E-08,1.08E-06
SBK1,-2.085839312,3.675100856,8.43E-08,1.11E-06
CAPS,-1.305995115,3.151165557,8.59E-08,1.13E-06
ADPRS,-1.109505748,3.626283946,8.67E-08,1.14E-06
KLHDC8B,-1.630294158,2.486291592,8.69E-08,1.14E-06
PSMB10,-1.307697655,6.118646453,8.72E-08,1.15E-06
PPIE,-1.381776253,3.025699949,8.83E-08,1.16E-06
NDUFA12,-1.280493393,3.112113976,8.94E-08,1.17E-06
ZNRD2,-1.221838612,2.002041293,9.33E-08,1.22E-06
MXD4,-1.269136428,5.25479205,9.46E-08,1.23E-06
PTMA,-1.021469073,7.487024824,9.49E-08,1.24E-06
POLR2I,-1.337841181,1.951963121,9.73E-08,1.26E-06
PHB2,-0.98531971,5.313760403,9.74E-08,1.26E-06
MRPL43,-1.212189137,3.155832087,1.03E-07,1.32E-06
RPS6,-1.649321247,7.198433923,1.04E-07,1.34E-06
AKR7A2,-1.10212595,3.125318158,1.04E-07,1.33E-06
SSTR3,-2.119636514,1.950817873,1.05E-07,1.34E-06
IGLV2-14,-2.751507958,3.339342327,1.08E-07,1.38E-06
CACNG6,-5.098164404,-0.118630577,1.09E-07,1.39E-06
SLC25A1,-1.064192286,3.652230338,1.10E-07,1.41E-06
MRTO4,-1.396416143,2.386745857,1.11E-07,1.42E-06
RABL6,-0.952683503,5.330383374,1.12E-07,1.42E-06
DCTD,-1.042890301,3.09898237,1.13E-07,1.43E-06
SUMF2,-1.14648936,3.720282526,1.14E-07,1.45E-06
RPL15,-1.31971467,6.800095438,1.18E-07,1.49E-06
CMPK2,-2.660298298,4.281694267,1.19E-07,1.50E-06
RPS29,-2.038715921,5.250706271,1.19E-07,1.50E-06
PAFAH1B3,-1.552753717,1.022266056,1.19E-07,1.50E-06
TPRN,-1.204791531,1.849464629,1.20E-07,1.52E-06
EVL,-1.522005964,6.354624411,1.22E-07,1.53E-06
ANTKMT,-1.3908013,1.908820511,1.25E-07,1.57E-06
ZPR1,-1.014767591,3.273778033,1.26E-07,1.58E-06
FXYD5,-0.895937322,7.047124494,1.28E-07,1.59E-06
IGLV6-57,-3.731246657,2.248527071,1.30E-07,1.62E-06
IGLL5,-2.968379239,2.611626488,1.35E-07,1.67E-06
HAX1,-1.293348204,4.082594727,1.40E-07,1.73E-06
FPGS,-1.258878515,3.267528508,1.40E-07,1.73E-06
PDZD11,-1.272255743,1.65859176,1.52E-07,1.87E-06
ULK3,-1.268613426,3.761732197,1.53E-07,1.88E-06
GSTP1,-1.100400387,5.651907797,1.53E-07,1.88E-06
NME3,-1.497106296,2.55306494,1.54E-07,1.89E-06
MZT2A,-1.752301842,2.814979497,1.56E-07,1.91E-06
NUDT14,-1.63927994,1.17961203,1.56E-07,1.91E-06
SRPRB,-1.338889759,2.73019275,1.58E-07,1.93E-06
RPUSD2,-1.399350156,1.344578305,1.60E-07,1.95E-06
KCTD17,-1.397287516,2.476712986,1.61E-07,1.96E-06
HIRIP3,-1.200995679,2.368533189,1.64E-07,1.99E-06
SNAPC2,-0.98647682,2.767075114,1.65E-07,2.00E-06
ATP13A1,-0.951409527,5.121044625,1.65E-07,2.00E-06
TP53I13,-1.370573282,3.339289665,1.66E-07,2.01E-06
BTN3A2,-1.137625859,6.289340499,1.66E-07,2.01E-06
GTF3A,-1.16164145,4.487541153,1.80E-07,2.16E-06
HRAS,-3.892033236,-1.654118764,1.81E-07,2.17E-06
USP11,-1.071843219,3.658071264,1.83E-07,2.19E-06
RAN,-1.144564976,4.427405805,1.84E-07,2.20E-06
PCED1B-AS1,-1.377656534,3.299297796,1.89E-07,2.27E-06
SYNGR1,-2.037846536,1.939794931,1.93E-07,2.30E-06
S1PR5,-2.165594158,4.10981626,1.94E-07,2.32E-06
ATAD3A,-1.37567866,2.3639898,1.95E-07,2.32E-06
SPOUT1,-1.066257477,2.8628903,1.96E-07,2.34E-06
PLD4,-2.491137442,2.547149956,1.99E-07,2.37E-06
NABP2,-1.17972145,2.380094561,2.00E-07,2.38E-06
C19orf53,-1.191965399,3.676874587,2.03E-07,2.41E-06
SNHG1,-1.444617178,2.492132093,2.04E-07,2.42E-06
MRPS27,-1.094172504,3.111731583,2.04E-07,2.42E-06
ALG1,-1.374362432,1.945131492,2.10E-07,2.49E-06
CIAO2B,-1.148344071,3.289975019,2.17E-07,2.55E-06
ITGB7,-1.528004648,3.902160154,2.30E-07,2.69E-06
PSMD8,-0.890002352,5.250713925,2.34E-07,2.73E-06
RNF157,-1.402238504,3.03267176,2.37E-07,2.76E-06
RBBP7,-0.931130615,3.790542105,2.38E-07,2.77E-06
ADGRG5,-1.874385719,3.142904251,2.39E-07,2.78E-06
RSL1D1,-1.003986233,4.784272996,2.39E-07,2.78E-06
LBH,-1.531274911,5.120032155,2.46E-07,2.86E-06
PSME2,-2.32638319,3.052094495,2.47E-07,2.86E-06
RPL22,-1.481378178,5.420368288,2.47E-07,2.86E-06
HAGHL,-1.873322169,0.918114575,2.48E-07,2.87E-06
TMEM223,-1.415705162,1.828369502,2.50E-07,2.89E-06
L3MBTL2,-1.095753194,3.014542546,2.51E-07,2.89E-06
IGHM,-2.421391956,2.800304901,2.53E-07,2.92E-06
HCST,-1.262747534,4.917763831,2.62E-07,3.02E-06
RPS11,-1.443264372,8.401835286,2.63E-07,3.03E-06
SELENOM,-2.676487442,1.213275173,2.70E-07,3.10E-06
TEDC1,-1.480408455,1.975851205,2.72E-07,3.12E-06
FEN1,-1.675025343,2.183171904,2.84E-07,3.25E-06
RPL37,-1.51989753,6.543379583,2.88E-07,3.28E-06
SLC41A3,-1.233962085,2.16913233,3.00E-07,3.42E-06
XAF1,-2.362940833,6.985008366,3.07E-07,3.49E-06
NPM1,-1.47149306,5.417609815,3.10E-07,3.51E-06
RPS8,-1.523234149,6.733349336,3.11E-07,3.52E-06
NAT9,-1.080762352,2.723108698,3.12E-07,3.52E-06
ARL2,-1.492643305,1.782162077,3.13E-07,3.53E-06
RPL4,-1.438248321,7.802072855,3.25E-07,3.66E-06
MOV10,-1.953030924,5.27311611,3.28E-07,3.69E-06
DUS3L,-1.333248659,2.770358644,3.33E-07,3.73E-06
MCM7,-1.152476806,4.400765677,3.33E-07,3.73E-06
FARSB,-1.302470692,2.44727051,3.34E-07,3.74E-06
IGLC3,-2.858624079,5.290503521,3.38E-07,3.78E-06
ELP6,-1.288615319,2.334789937,3.40E-07,3.79E-06
SIGLEC8,-5.573332432,0.641484708,3.47E-07,3.86E-06
CLIC3,-2.29507675,2.618750653,3.50E-07,3.89E-06
ALDH16A1,-1.078838969,4.133986847,3.58E-07,3.97E-06
ATAD3B,-1.284151626,2.761873913,3.59E-07,3.98E-06
NAA80,-1.521328684,1.675240541,3.60E-07,3.98E-06
ADAMTS10,-2.302968319,2.512613059,3.65E-07,4.04E-06
LOC105372300,-1.867924712,1.738180034,3.69E-07,4.08E-06
PRSS33,-6.436686929,1.926207323,3.72E-07,4.10E-06
CCR7,-1.663576818,5.309422576,3.76E-07,4.14E-06
DUSP23,-1.218781436,2.383856687,3.81E-07,4.19E-06
PSMG2,-0.877269888,2.967966201,3.88E-07,4.26E-06
ATG9B,-2.059566724,0.230809215,3.91E-07,4.29E-06
GMPPB,-1.288252199,2.607763476,3.96E-07,4.33E-06
LDLRAP1,-1.336694215,5.288277045,3.99E-07,4.36E-06
MYDGF,-1.248597493,4.252113061,4.01E-07,4.38E-06
IGLV3-25,-3.555202978,3.58308867,4.10E-07,4.46E-06
CORO1B,-1.006679021,5.25793646,4.10E-07,4.46E-06
CD40LG,-1.841818001,2.174027985,4.11E-07,4.46E-06
CCDC85B,-1.529907798,4.432997898,4.11E-07,4.46E-06
SLC29A1,-2.067571719,2.442187045,4.14E-07,4.48E-06
ZNF428,-1.540316188,1.88977725,4.16E-07,4.51E-06
RASA4B,-1.918196432,1.068883756,4.20E-07,4.54E-06
TARBP2,-1.387974139,2.163398566,4.22E-07,4.56E-06
ABHD12,-1.115410003,2.727016275,4.23E-07,4.56E-06
PES1,-1.00115062,3.736335406,4.23E-07,4.56E-06
APOBEC3G,-1.208531652,4.786044197,4.24E-07,4.57E-06
ANAPC5,-0.853622289,4.59915682,4.29E-07,4.61E-06
ST6GALNAC6,-1.550865239,4.370379398,4.34E-07,4.66E-06
TRAF4,-1.508723469,1.659055397,4.37E-07,4.70E-06
ESYT1,-1.172450653,5.240335262,4.70E-07,5.02E-06
TBX21,-1.971889138,4.68017409,4.76E-07,5.07E-06
IFIT5,-1.889595413,3.709937048,4.81E-07,5.12E-06
NPDC1,-1.526305803,3.049875995,4.84E-07,5.15E-06
NUDC,-0.886299468,4.601431266,4.86E-07,5.17E-06
LGALS3BP,-1.862728807,4.233941367,4.88E-07,5.18E-06
POLR1C,-1.336143675,1.649805927,4.90E-07,5.20E-06
RPL35A,-1.721074363,5.335590816,4.97E-07,5.26E-06
PRPS1,-1.007898642,2.936705883,5.05E-07,5.34E-06
IGFBP4,-2.577330994,1.319948951,5.08E-07,5.38E-06
CCDC102A,-1.577711397,1.411102745,5.10E-07,5.39E-06
MRPL20,-0.978609372,3.514708593,5.10E-07,5.39E-06
CAMK1,-1.307625238,3.253117618,5.21E-07,5.50E-06
MANF,-1.350752538,3.744947435,5.37E-07,5.66E-06
MOB2,-1.072014815,3.928990055,5.41E-07,5.70E-06
CPSF4,-0.887991994,3.153648106,5.46E-07,5.73E-06
EMD,-0.938351624,3.862053029,5.76E-07,6.02E-06
CHID1,-1.242243854,3.338544444,5.82E-07,6.07E-06
RPS6KA4,-0.995430252,4.955758072,5.83E-07,6.08E-06
PYGO2,-0.915143622,3.842792598,5.83E-07,6.08E-06
ABT1,-0.895512951,3.51497537,5.88E-07,6.12E-06
RSAD1,-1.150658322,2.84426861,5.90E-07,6.14E-06
GMPPA,-0.9615627,3.370314988,5.93E-07,6.16E-06
MDH1,-1.626505331,3.126237154,6.15E-07,6.36E-06
PIM2,-1.243003708,6.025650259,6.16E-07,6.36E-06
GIMAP7,-1.652135481,4.765874327,6.17E-07,6.37E-06
FOXP3,-1.609057586,1.695401945,6.23E-07,6.42E-06
NDUFA13,-1.114910449,4.696632689,6.29E-07,6.48E-06
LOC107984251,-2.198412546,0.229075541,6.37E-07,6.56E-06
POLD1,-0.997873298,3.063755882,6.60E-07,6.77E-06
MRPL58,-1.585817524,1.856725739,6.61E-07,6.77E-06
IFRD2,-1.63076508,2.833007917,6.68E-07,6.82E-06
ARMC6,-1.04909125,2.904185344,6.68E-07,6.82E-06
PRSS23,-3.026399664,2.09280849,6.74E-07,6.88E-06
BZW2,-1.1870964,2.42289364,6.76E-07,6.90E-06
HLA-DRB1,-2.169787111,5.157153389,6.80E-07,6.93E-06
TRNP,-1.611325091,3.379329213,6.83E-07,6.95E-06
BCL7C,-1.41807722,1.751338447,6.89E-07,7.00E-06
TYSND1,-1.082411348,2.919772302,6.89E-07,7.00E-06
ZBTB42,-1.775934232,1.233373656,6.90E-07,7.00E-06
TRADD,-0.921155388,4.52268448,6.98E-07,7.07E-06
RASSF1,-1.359802498,5.117591565,7.03E-07,7.12E-06
RTRAF,-1.043931475,3.808684541,7.04E-07,7.12E-06
TMED3,-1.254446187,3.33556845,7.08E-07,7.15E-06
LAX1,-1.461498021,3.275101359,7.16E-07,7.22E-06
IGLV3-10,-5.032225403,2.215406183,7.30E-07,7.35E-06
NENF,-1.512472234,2.042610836,7.31E-07,7.35E-06
ERGIC3,-0.921284337,4.884733911,7.32E-07,7.36E-06
ERBB2,-2.305748646,2.203963565,7.42E-07,7.45E-06
PPIB,-1.057383982,4.943689839,7.47E-07,7.49E-06
AGFG2,-1.410140729,2.654516829,7.53E-07,7.53E-06
JMJD8,-1.106692562,2.065807,7.53E-07,7.53E-06
MRPL49,-0.877155047,3.563987054,7.69E-07,7.68E-06
THEM4,-1.574537491,2.514765954,7.73E-07,7.71E-06
ILVBL,-1.253515346,2.377622644,7.79E-07,7.76E-06
MAGED2,-0.90804877,4.252249501,7.85E-07,7.82E-06
RECQL4,-1.891447948,1.507087432,8.05E-07,8.01E-06
ANXA2R,-1.663436704,2.032087276,8.09E-07,8.04E-06
TCEAL8,-1.519585872,1.373561479,8.10E-07,8.05E-06
ATP6V1F,-0.985370808,4.716697494,8.16E-07,8.10E-06
CDK10,-1.060100983,3.709776037,8.20E-07,8.14E-06
IFI44L,-3.629628065,5.96455798,8.23E-07,8.16E-06
GPBAR1,-1.770827083,3.814309241,8.25E-07,8.17E-06
IDH3B,-0.868697669,4.544321693,8.43E-07,8.34E-06
BRF1,-1.014286989,3.381130189,8.59E-07,8.48E-06
TRAF2,-1.205670981,3.129661298,8.68E-07,8.56E-06
MRPS15,-1.164022045,2.97873446,8.71E-07,8.57E-06
GOT1,-1.400966471,1.52938455,8.72E-07,8.58E-06
UBA7,-1.148155952,5.628738187,8.73E-07,8.58E-06
CHI3L2,-2.104135573,1.903125195,8.93E-07,8.76E-06
IGLV3-19,-3.41625436,4.135672694,9.15E-07,8.94E-06
FASTK,-1.029449817,4.310556745,9.25E-07,9.03E-06
FBXL15,-1.057857673,3.212169323,9.34E-07,9.11E-06
PORCN,-1.287664135,1.670969697,9.35E-07,9.11E-06
CMSS1,-1.888061991,-0.003735909,9.46E-07,9.21E-06
TNFRSF4,-2.163017147,1.673639135,9.52E-07,9.25E-06
ARHGEF19,-1.586765636,0.955111082,9.74E-07,9.45E-06
RARG,-1.319503364,2.806902573,9.85E-07,9.54E-06
FAU,-1.383920493,6.151438696,9.93E-07,9.62E-06
P4HTM,-1.146317728,2.567245333,9.98E-07,9.65E-06
LINC01278,-1.243537423,2.72466689,1.00E-06,9.70E-06
TRAV13-1,-2.04625724,0.721859942,1.02E-06,9.85E-06
EIF4EBP1,-1.20720394,2.609366838,1.02E-06,9.84E-06
MAGEH1,-1.574002239,1.202987037,1.03E-06,9.90E-06
BCAT2,-1.163316855,1.920318566,1.03E-06,9.91E-06
AARS1,-1.059353199,3.609510941,1.03E-06,9.94E-06
GIMAP1,-0.971106972,4.762805853,1.06E-06,1.01E-05
NOC2L,-0.871657708,4.048461506,1.08E-06,1.03E-05
AHCY,-1.037934355,3.690846085,1.09E-06,1.04E-05
FTSJ1,-0.9808087,3.126374524,1.09E-06,1.04E-05
TRABD2A,-1.627575443,3.057711789,1.10E-06,1.05E-05
UROS,-1.306901834,2.909934913,1.10E-06,1.04E-05
OGFOD3,-1.041926027,2.756795395,1.11E-06,1.06E-05
IFI35,-1.898147649,5.656027511,1.12E-06,1.07E-05
KRT10,-1.230290404,2.335096046,1.13E-06,1.08E-05
NDUFB8,-1.151207798,4.337444565,1.13E-06,1.07E-05
LPXN,-0.934472034,4.711159011,1.13E-06,1.07E-05
TTC22,-1.467285766,2.528466532,1.14E-06,1.08E-05
KLHDC4,-1.254170006,3.551331542,1.14E-06,1.08E-05
GIT1,-0.880599293,4.721543839,1.15E-06,1.09E-05
RPS23,-1.67977809,6.049293305,1.17E-06,1.11E-05
VSIG1,-2.123836741,0.841050535,1.20E-06,1.13E-05
ARL6IP4,-1.061652008,5.35896052,1.20E-06,1.13E-05
SLX9,-1.208946523,2.271801989,1.21E-06,1.14E-05
TSPAN32,-1.16243324,4.72398072,1.23E-06,1.15E-05
MYG1,-1.017821497,3.504509751,1.24E-06,1.16E-05
GZMA,-2.719575783,3.904379294,1.25E-06,1.17E-05
MVD,-1.094152349,3.366237778,1.25E-06,1.17E-05
TNFRSF13B,-2.444352853,1.077091188,1.27E-06,1.18E-05
CD96,-1.4242774,4.155487132,1.27E-06,1.18E-05
IGKV1D-39,-3.163794344,1.383618769,1.30E-06,1.21E-05
RPS27A,-1.704011855,5.817157983,1.30E-06,1.21E-05
MAP3K14,-1.043257757,3.915053505,1.30E-06,1.21E-05
RPL27,-1.894308271,6.147689374,1.31E-06,1.22E-05
DCTPP1,-1.341214502,2.184932667,1.31E-06,1.21E-05
TMEM9,-1.206355251,2.001245997,1.32E-06,1.23E-05
POU2AF1,-1.599285931,4.124858729,1.33E-06,1.23E-05
SMPD3,-3.064632173,1.314101753,1.34E-06,1.24E-05
LOC729683,-1.078586204,2.834375015,1.34E-06,1.24E-05
NTHL1,-1.947014167,0.877588697,1.35E-06,1.25E-05
CD3G,-1.645637377,3.645141789,1.37E-06,1.26E-05
CREB3,-0.971718767,3.060312144,1.37E-06,1.26E-05
ZNF688,-1.201417091,2.784500105,1.41E-06,1.30E-05
ITPA,-1.151521224,2.92416324,1.42E-06,1.30E-05
RPL30,-1.768901023,6.612666052,1.44E-06,1.32E-05
AAR2,-0.957390485,3.143437613,1.45E-06,1.33E-05
TP53,-1.053516964,3.962150101,1.47E-06,1.35E-05
PATZ1,-0.994902696,3.253436809,1.47E-06,1.35E-05
CXCR3,-1.946576875,2.690951142,1.52E-06,1.39E-05
MRPL34,-1.152182288,2.547999176,1.55E-06,1.41E-05
PDCD5,-1.162512521,2.187744722,1.56E-06,1.42E-05
KRTCAP2,-1.106182139,4.01370008,1.56E-06,1.42E-05
RPL5,-1.431396649,6.381754744,1.61E-06,1.46E-05
THOP1,-1.256680438,2.769724558,1.61E-06,1.46E-05
RPF1,-1.23031325,2.72918494,1.62E-06,1.47E-05
SSRP1,-0.944492792,4.347211398,1.62E-06,1.47E-05
LINC00861,-1.670023473,5.51248737,1.63E-06,1.48E-05
PDE6B,-1.557733925,1.121516061,1.63E-06,1.48E-05
ATXN10,-1.222967132,3.048144944,1.63E-06,1.47E-05
LAGE3,-1.89733057,1.607645384,1.65E-06,1.49E-05
OCIAD2,-2.276943518,1.552964665,1.67E-06,1.50E-05
CD74,-1.413120544,9.986835621,1.68E-06,1.52E-05
YARS1,-0.889115051,4.321247435,1.75E-06,1.57E-05
NDUFS6,-1.065676021,3.385868347,1.77E-06,1.58E-05
MARCKSL1,-1.346535882,3.824623207,1.81E-06,1.61E-05
SELENOH,-1.315760703,2.957750471,1.86E-06,1.66E-05
TRAV12-2,-2.497364762,0.816967422,1.88E-06,1.67E-05
SLC25A45,-1.032598447,3.188878563,1.91E-06,1.69E-05
PPM1K,-1.485136338,3.723561162,1.94E-06,1.72E-05
RRP1,-1.115369373,2.667168121,1.95E-06,1.73E-05
KLRB1,-2.380255552,1.414385489,1.96E-06,1.73E-05
CFAP410,-1.301568463,3.256389739,1.96E-06,1.73E-05
MLLT3,-1.623553401,1.388035772,2.00E-06,1.77E-05
NOP16,-1.500395421,1.456305098,2.00E-06,1.76E-05
ALKBH3,-1.468553941,1.620665488,2.04E-06,1.79E-05
TRMT61A,-1.793439606,1.827641563,2.05E-06,1.80E-05
DDX39A,-0.829957071,4.534566761,2.08E-06,1.82E-05
GRHPR,-0.965050946,3.523009726,2.10E-06,1.84E-05
PYHIN1,-1.838056987,3.343216796,2.11E-06,1.85E-05
JPT2,-1.038256297,2.614312992,2.11E-06,1.85E-05
DRG2,-1.013092145,3.133480043,2.12E-06,1.85E-05
GAR1,-1.301120637,1.298681691,2.13E-06,1.86E-05
DDX56,-0.958332026,3.960794095,2.13E-06,1.86E-05
HMCES,-0.903383506,3.440809849,2.14E-06,1.86E-05
SAMD10,-1.827704588,1.971666363,2.15E-06,1.88E-05
LTBP3,-1.324914992,4.149135981,2.16E-06,1.88E-05
PIH1D1,-0.99666452,3.956600668,2.16E-06,1.88E-05
MCRS1,-0.866061825,4.350181791,2.17E-06,1.89E-05
SEPTIN9,-0.831992467,7.518831799,2.17E-06,1.89E-05
MGST3,-1.028809258,3.254824558,2.18E-06,1.89E-05
ZNF581,-0.998063703,3.242848488,2.18E-06,1.89E-05
TUFM,-0.814692072,5.228032385,2.19E-06,1.90E-05
MRPL15,-1.498757542,1.859802459,2.22E-06,1.93E-05
RABEP2,-0.98042881,3.282412403,2.22E-06,1.93E-05
HMGN4,-0.894767814,3.781739741,2.22E-06,1.93E-05
SELENOW,-1.168010504,3.65445947,2.23E-06,1.93E-05
RPS27,-2.331446883,6.881930953,2.24E-06,1.94E-05
SMIM29,-0.925800083,2.830815137,2.29E-06,1.98E-05
PELP1,-0.894015336,3.610619915,2.31E-06,2.00E-05
CLPP,-0.971224682,4.11020086,2.32E-06,2.01E-05
OSBPL7,-1.368991652,2.677477614,2.35E-06,2.03E-05
PPP5C,-1.101082491,3.160193834,2.37E-06,2.04E-05
EIF3K,-2.795683262,0.821775515,2.39E-06,2.05E-05
THAP4,-0.847209769,3.086618173,2.44E-06,2.10E-05
ZNHIT2,-1.320314273,1.225033865,2.47E-06,2.11E-05
SERGEF,-1.312116881,1.584279787,2.48E-06,2.13E-05
EMP3,-0.949842041,6.295822564,2.50E-06,2.14E-05
PRF1,-1.81451193,6.492000065,2.51E-06,2.15E-05
DTX3,-1.807156414,2.072686409,2.53E-06,2.16E-05
GPR18,-1.842198744,1.628256739,2.59E-06,2.21E-05
SNPH,-1.517207104,1.88794363,2.61E-06,2.22E-05
NDUFB10,-0.853866363,4.613483957,2.61E-06,2.22E-05
CD38,-1.421969206,3.34644116,2.65E-06,2.25E-05
CMTR1,-1.210035707,4.847529475,2.67E-06,2.26E-05
RTP4,-2.360738653,2.591015118,2.68E-06,2.27E-05
CXXC5,-1.328659032,2.565712596,2.71E-06,2.29E-05
GPN1,-1.003948605,2.709022817,2.74E-06,2.31E-05
SNRPB,-0.843805413,5.13354648,2.74E-06,2.32E-05
GATA3,-1.433060237,2.722371007,2.79E-06,2.35E-05
CXCR5,-1.398682617,2.70371952,2.80E-06,2.36E-05
SLC25A5,-0.838803425,4.663971896,2.84E-06,2.40E-05
G6PC3,-1.037519338,2.384997213,2.86E-06,2.41E-05
GLRX3,-1.19622082,2.193130113,2.92E-06,2.45E-05
LIG1,-1.106408545,3.236308544,2.95E-06,2.47E-05
IBA57,-1.191453834,2.389607479,2.99E-06,2.50E-05
TMEM203,-0.947238655,2.838155729,3.01E-06,2.51E-05
ZNF496,-1.442116772,2.775392747,3.02E-06,2.52E-05
UBE2L6,-1.737628801,6.670516348,3.06E-06,2.55E-05
PARP11-AS1,-2.95751559,-0.75648687,3.09E-06,2.57E-05
CARNS1,-2.12247776,2.143117141,3.11E-06,2.59E-05
MRPL27,-1.54429713,1.652037695,3.17E-06,2.63E-05
ALG8,-1.370305961,1.740046619,3.17E-06,2.63E-05
POLR3H,-1.125150334,2.40687164,3.25E-06,2.70E-05
SNHG5,-2.048713984,2.029538566,3.27E-06,2.71E-05
TNFRSF17,-3.978885139,1.267715497,3.32E-06,2.75E-05
PEPD,-1.005768927,3.906311681,3.32E-06,2.74E-05
ATP5MC3,-1.029467281,4.248606876,3.33E-06,2.75E-05
EPS8L2,-1.773273367,0.6236877,3.34E-06,2.76E-05
RPL11,-1.762656427,6.579737805,3.37E-06,2.78E-05
MYBL2,-2.263359655,3.870837765,3.42E-06,2.82E-05
TRBV25-1,-4.725425466,-2.523261877,3.43E-06,2.82E-05
CD160,-2.315534903,0.965843219,3.43E-06,2.82E-05
FN3KRP,-1.044043346,2.482071843,3.43E-06,2.82E-05
COA3,-1.162710207,2.111177346,3.45E-06,2.84E-05
MAGED1,-1.320335949,2.594171937,3.46E-06,2.84E-05
C8orf82,-1.097102882,2.438850739,3.46E-06,2.84E-05
PRR29,-1.472574552,1.193589802,3.47E-06,2.85E-05
PRDX1,-1.330283859,3.924683249,3.48E-06,2.85E-05
DUSP5,-1.781095345,2.303219832,3.51E-06,2.87E-05
PTGDR2,-3.317530604,1.762824072,3.56E-06,2.91E-05
METAP2,-1.261521764,3.017050326,3.60E-06,2.94E-05
NGDN,-1.436488019,1.8891144,3.62E-06,2.96E-05
PCNA,-1.270978761,2.625755991,3.62E-06,2.96E-05
TRAV29DV5,-2.411698382,-0.494953667,3.65E-06,2.97E-05
PNPO,-1.202479434,2.288864488,3.71E-06,3.01E-05
METRN,-1.936618714,1.212470709,3.72E-06,3.02E-05
PYCR2,-0.78993838,4.296660177,3.75E-06,3.04E-05
NOL6,-0.94983836,3.167831384,3.77E-06,3.05E-05
PSMC3,-0.975766623,4.17342278,3.78E-06,3.06E-05
LSR,-1.491512843,2.279266009,3.79E-06,3.06E-05
SP140,-1.321134454,4.675026148,3.81E-06,3.08E-05
MDH2,-0.763134365,5.266106338,3.82E-06,3.08E-05
RCC2,-2.288955721,-0.202829331,3.85E-06,3.11E-05
DMAC1,-1.754933567,2.103659969,3.85E-06,3.11E-05
IFIT2,-2.329199225,7.180007446,3.92E-06,3.16E-05
LINC00487,-4.746135648,-0.297019475,3.95E-06,3.18E-05
NMUR1,-2.393252807,3.470271693,3.96E-06,3.19E-05
NAALADL1,-1.401619963,1.455144871,3.99E-06,3.20E-05
ZNF358,-1.307595482,2.094436717,4.01E-06,3.22E-05
IRF3,-0.885004644,5.297188164,4.04E-06,3.24E-05
CERCAM,-2.554216524,1.38014456,4.05E-06,3.25E-05
NT5C3B,-1.58529551,1.565602891,4.11E-06,3.29E-05
MRM3,-1.188466559,1.62189108,4.18E-06,3.34E-05
B4GALT7,-1.150201341,2.554760296,4.18E-06,3.34E-05
CCT2,-1.544100346,3.45497662,4.20E-06,3.35E-05
MRPS6,-1.279829718,2.092600045,4.23E-06,3.38E-05
SCAMP3,-2.840105047,-0.283197541,4.27E-06,3.40E-05
SF3B5,-1.171051254,4.162088347,4.27E-06,3.40E-05
BTN3A3,-1.228175632,4.463177096,4.36E-06,3.47E-05
EXOSC7,-1.224524197,1.761390743,4.38E-06,3.48E-05
CARD11,-1.166159736,4.931864893,4.40E-06,3.50E-05
CROCC,-1.138603248,3.455797128,4.41E-06,3.50E-05
UBE2S,-1.379338673,3.959048847,4.43E-06,3.51E-05
MEN1,-0.946695315,3.692012572,4.43E-06,3.51E-05
CD8A,-1.830235224,5.513316674,4.45E-06,3.52E-05
EXOSC10,-0.847554055,3.977837871,4.52E-06,3.58E-05
COX4I1,-0.972630393,6.009738507,4.56E-06,3.61E-05
DDX54,-0.874639594,4.134360635,4.58E-06,3.62E-05
GIMAP6,-0.98877399,5.520317609,4.64E-06,3.66E-05
CRTAM,-1.813111087,1.053687964,4.76E-06,3.74E-05
TMEM120B,-1.287509377,1.953451146,4.76E-06,3.74E-05
EXOSC9,-1.087076677,2.176426797,4.76E-06,3.74E-05
FNDC10,-1.524304606,1.089482125,4.78E-06,3.76E-05
NDUFB4,-0.954123236,4.19105231,4.85E-06,3.81E-05
